series,filename,id,page
MDT02,MDT02-ETRS89-HU30-0341-1-COB2.asc,10410068,15
MDT02,MDT02-ETRS89-HU30-0341-2-COB2.asc,10409937,15
MDT02,MDT02-ETRS89-HU30-0341-3-COB2.asc,10410197,15
MDT02,MDT02-ETRS89-HU30-0341-4-COB2.asc,10410219,15
MDT02,MDT02-ETRS89-HU30-0342-1-COB2.asc,10410063,15
MDT02,MDT02-ETRS89-HU30-0342-2-COB2.asc,10410280,15
MDT02,MDT02-ETRS89-HU30-0342-3-COB2.asc,10410005,15
MDT02,MDT02-ETRS89-HU30-0342-4-COB2.asc,10410259,15
MDT02,MDT02-ETRS89-HU30-0343-1-COB2.asc,10410266,15
MDT02,MDT02-ETRS89-HU30-0343-2-COB2.asc,10410273,15
MDT02,MDT02-ETRS89-HU30-0343-3-COB2.asc,10410263,15
MDT02,MDT02-ETRS89-HU30-0343-4-COB2.asc,10410256,15
MDT02,MDT02-ETRS89-HU30-0344-1-COB2.asc,10410252,15
MDT02,MDT02-ETRS89-HU30-0344-2-COB2.asc,10410267,15
MDT02,MDT02-ETRS89-HU30-0344-3-COB2.asc,10410284,15
MDT02,MDT02-ETRS89-HU30-0344-4-COB2.asc,10410260,16
MDT02,MDT02-ETRS89-HU30-0345-1-COB2.asc,10410265,16
MDT02,MDT02-ETRS89-HU30-0345-2-COB2.asc,10410283,16
MDT02,MDT02-ETRS89-HU30-0345-3-COB2.asc,10410249,16
MDT02,MDT02-ETRS89-HU30-0345-4-COB2.asc,10410277,16
MDT02,MDT02-ETRS89-HU30-0346-3-COB2.asc,10410268,16
MDT02,MDT02-ETRS89-HU30-0346-4-COB2.asc,10410116,16
MDT02,MDT02-ETRS89-HU30-0347-3-COB2.asc,10409930,16
MDT02,MDT02-ETRS89-HU30-0347-4-COB2.asc,10410174,16
MDT02,MDT02-ETRS89-HU30-0348-3-COB2.asc,10410179,16
MDT02,MDT02-ETRS89-HU30-0348-4-COB2.asc,10409939,16
MDT02,MDT02-ETRS89-HU30-0349-3-COB2.asc,10410033,16
MDT02,MDT02-ETRS89-HU30-0349-4-COB2.asc,10409896,16
MDT02,MDT02-ETRS89-HU30-0350-3-COB2.asc,10409987,16
MDT02,MDT02-ETRS89-HU30-0350-4-COB2.asc,10409902,16
MDT02,MDT02-ETRS89-HU30-0351-3-COB2.asc,10409900,16
MDT02,MDT02-ETRS89-HU30-0351-4-COB2.asc,10325024,16
MDT02,MDT02-ETRS89-HU30-0352-1-COB2.asc,10324742,16
MDT02,MDT02-ETRS89-HU30-0352-2-COB2.asc,10324475,16
MDT02,MDT02-ETRS89-HU30-0352-3-COB2.asc,10324974,16
MDT02,MDT02-ETRS89-HU30-0352-4-COB2.asc,10325025,16
MDT02,MDT02-ETRS89-HU30-0353-1-COB2.asc,10325033,16
MDT02,MDT02-ETRS89-HU30-0353-2-COB2.asc,10325215,16
MDT02,MDT02-ETRS89-HU30-0353-3-COB2.asc,10325077,16
MDT02,MDT02-ETRS89-HU30-0353-4-COB2.asc,10324425,16
MDT02,MDT02-ETRS89-HU30-0354-1-COB2.asc,10325278,16
MDT02,MDT02-ETRS89-HU30-0354-2-COB2.asc,10324404,16
MDT02,MDT02-ETRS89-HU30-0354-3-COB2.asc,10324805,16
MDT02,MDT02-ETRS89-HU30-0354-4-COB2.asc,10325079,16
MDT02,MDT02-ETRS89-HU30-0355-1-COB2.asc,10324414,16
MDT02,MDT02-ETRS89-HU30-0355-2-COB2.asc,10325269,16
MDT02,MDT02-ETRS89-HU30-0355-3-COB2.asc,10324431,16
MDT02,MDT02-ETRS89-HU30-0355-4-COB2.asc,10324930,16
MDT02,MDT02-ETRS89-HU30-0356-1-COB2.asc,10324797,16
MDT02,MDT02-ETRS89-HU30-0356-2-COB2.asc,10325014,16
MDT02,MDT02-ETRS89-HU30-0356-3-COB2.asc,10325081,16
MDT02,MDT02-ETRS89-HU30-0356-4-COB2.asc,10324676,16
MDT02,MDT02-ETRS89-HU30-0357-1-COB2.asc,10324892,16
MDT02,MDT02-ETRS89-HU30-0357-3-COB2.asc,10324820,16
MDT02,MDT02-ETRS89-HU30-0370-1-COB2.asc,10410011,16
MDT02,MDT02-ETRS89-HU30-0370-2-COB2.asc,10410164,16
MDT02,MDT02-ETRS89-HU30-0370-3-COB2.asc,10409884,16
MDT02,MDT02-ETRS89-HU30-0370-4-COB2.asc,10410202,16
MDT02,MDT02-ETRS89-HU30-0371-1-COB2.asc,10409940,16
MDT02,MDT02-ETRS89-HU30-0371-2-COB2.asc,10410270,16
MDT02,MDT02-ETRS89-HU30-0371-3-COB2.asc,10410078,16
MDT02,MDT02-ETRS89-HU30-0371-4-COB2.asc,10410282,16
MDT02,MDT02-ETRS89-HU30-0372-1-COB2.asc,10410271,16
MDT02,MDT02-ETRS89-HU30-0372-2-COB2.asc,10410086,16
MDT02,MDT02-ETRS89-HU30-0372-3-COB2.asc,10410264,16
MDT02,MDT02-ETRS89-HU30-0372-4-COB2.asc,10410074,17
MDT02,MDT02-ETRS89-HU30-0373-1-COB2.asc,10410247,17
MDT02,MDT02-ETRS89-HU30-0373-2-COB2.asc,10410003,17
MDT02,MDT02-ETRS89-HU30-0373-3-COB2.asc,10410075,17
MDT02,MDT02-ETRS89-HU30-0373-4-COB2.asc,10410052,17
MDT02,MDT02-ETRS89-HU30-0374-1-COB2.asc,10410223,17
MDT02,MDT02-ETRS89-HU30-0374-2-COB2.asc,10410041,17
MDT02,MDT02-ETRS89-HU30-0374-3-COB2.asc,10410211,17
MDT02,MDT02-ETRS89-HU30-0374-4-COB2.asc,10410165,17
MDT02,MDT02-ETRS89-HU30-0375-1-COB2.asc,10409899,17
MDT02,MDT02-ETRS89-HU30-0375-2-COB2.asc,10410235,17
MDT02,MDT02-ETRS89-HU30-0375-3-COB2.asc,10410127,17
MDT02,MDT02-ETRS89-HU30-0375-4-COB2.asc,10410059,17
MDT02,MDT02-ETRS89-HU30-0376-1-COB2.asc,10409977,17
MDT02,MDT02-ETRS89-HU30-0376-2-COB2.asc,10410221,17
MDT02,MDT02-ETRS89-HU30-0376-3-COB2.asc,10410092,17
MDT02,MDT02-ETRS89-HU30-0376-4-COB2.asc,10409911,17
MDT02,MDT02-ETRS89-HU30-0377-1-COB2.asc,10410030,17
MDT02,MDT02-ETRS89-HU30-0377-2-COB2.asc,10410044,17
MDT02,MDT02-ETRS89-HU30-0377-3-COB2.asc,10409978,17
MDT02,MDT02-ETRS89-HU30-0377-4-COB2.asc,10410226,17
MDT02,MDT02-ETRS89-HU30-0378-1-COB2.asc,10409901,17
MDT02,MDT02-ETRS89-HU30-0378-2-COB2.asc,10410186,17
MDT02,MDT02-ETRS89-HU30-0378-3-COB2.asc,10409959,17
MDT02,MDT02-ETRS89-HU30-0378-4-COB2.asc,10410117,17
MDT02,MDT02-ETRS89-HU30-0379-1-COB2.asc,10410189,17
MDT02,MDT02-ETRS89-HU30-0379-2-COB2.asc,10409903,17
MDT02,MDT02-ETRS89-HU30-0379-3-COB2.asc,10410026,17
MDT02,MDT02-ETRS89-HU30-0379-4-COB2.asc,10410196,17
MDT02,MDT02-ETRS89-HU30-0380-1-COB2.asc,10410139,17
MDT02,MDT02-ETRS89-HU30-0380-2-COB2.asc,10324702,17
MDT02,MDT02-ETRS89-HU30-0380-3-COB2.asc,10410163,17
MDT02,MDT02-ETRS89-HU30-0380-4-COB2.asc,10324657,17
MDT02,MDT02-ETRS89-HU30-0381-1-COB2.asc,10325260,17
MDT02,MDT02-ETRS89-HU30-0381-2-COB2.asc,10325298,17
MDT02,MDT02-ETRS89-HU30-0381-3-COB2.asc,10325097,17
MDT02,MDT02-ETRS89-HU30-0381-4-COB2.asc,10324427,17
MDT02,MDT02-ETRS89-HU30-0382-1-COB2.asc,10324708,17
MDT02,MDT02-ETRS89-HU30-0382-2-COB2.asc,10324720,17
MDT02,MDT02-ETRS89-HU30-0382-3-COB2.asc,10324826,17
MDT02,MDT02-ETRS89-HU30-0382-4-COB2.asc,10324776,17
MDT02,MDT02-ETRS89-HU30-0383-1-COB2.asc,10325034,17
MDT02,MDT02-ETRS89-HU30-0383-2-COB2.asc,10325181,17
MDT02,MDT02-ETRS89-HU30-0383-3-COB2.asc,10325018,17
MDT02,MDT02-ETRS89-HU30-0383-4-COB2.asc,10324939,17
MDT02,MDT02-ETRS89-HU30-0384-1-COB2.asc,10324875,17
MDT02,MDT02-ETRS89-HU30-0384-2-COB2.asc,10324498,17
MDT02,MDT02-ETRS89-HU30-0384-3-COB2.asc,10324855,17
MDT02,MDT02-ETRS89-HU30-0384-4-COB2.asc,10324889,17
MDT02,MDT02-ETRS89-HU30-0385-1-COB2.asc,10324877,17
MDT02,MDT02-ETRS89-HU30-0385-2-COB2.asc,10325154,18
MDT02,MDT02-ETRS89-HU30-0385-3-COB2.asc,10325013,18
MDT02,MDT02-ETRS89-HU30-0385-4-COB2.asc,10324545,18
MDT02,MDT02-ETRS89-HU30-0386-1-COB2.asc,10324669,18
MDT02,MDT02-ETRS89-HU30-0386-3-COB2.asc,10325185,18
MDT02,MDT02-ETRS89-HU30-0398-1-COB2.asc,10410058,18
MDT02,MDT02-ETRS89-HU30-0398-2-COB2.asc,10410042,18
MDT02,MDT02-ETRS89-HU30-0398-3-COB2.asc,10409947,18
MDT02,MDT02-ETRS89-HU30-0398-4-COB2.asc,10410120,18
MDT02,MDT02-ETRS89-HU30-0399-1-COB2.asc,10409920,18
MDT02,MDT02-ETRS89-HU30-0399-2-COB2.asc,10410279,18
MDT02,MDT02-ETRS89-HU30-0399-3-COB2.asc,10410087,18
MDT02,MDT02-ETRS89-HU30-0399-4-COB2.asc,10410261,18
MDT02,MDT02-ETRS89-HU30-0400-1-COB2.asc,10410253,18
MDT02,MDT02-ETRS89-HU30-0400-2-COB2.asc,10410168,18
MDT02,MDT02-ETRS89-HU30-0400-3-COB2.asc,10410275,18
MDT02,MDT02-ETRS89-HU30-0400-4-COB2.asc,10410136,18
MDT02,MDT02-ETRS89-HU30-0401-1-COB2.asc,10409928,18
MDT02,MDT02-ETRS89-HU30-0401-2-COB2.asc,10409935,18
MDT02,MDT02-ETRS89-HU30-0401-3-COB2.asc,10409914,18
MDT02,MDT02-ETRS89-HU30-0401-4-COB2.asc,10410222,18
MDT02,MDT02-ETRS89-HU30-0402-1-COB2.asc,10410095,18
MDT02,MDT02-ETRS89-HU30-0402-2-COB2.asc,10410236,18
MDT02,MDT02-ETRS89-HU30-0402-3-COB2.asc,10410096,18
MDT02,MDT02-ETRS89-HU30-0402-4-COB2.asc,10409976,18
MDT02,MDT02-ETRS89-HU30-0403-1-COB2.asc,10410100,18
MDT02,MDT02-ETRS89-HU30-0403-2-COB2.asc,10410094,18
MDT02,MDT02-ETRS89-HU30-0403-3-COB2.asc,10410191,18
MDT02,MDT02-ETRS89-HU30-0403-4-COB2.asc,10409951,18
MDT02,MDT02-ETRS89-HU30-0404-1-COB2.asc,10409997,18
MDT02,MDT02-ETRS89-HU30-0404-2-COB2.asc,10409966,18
MDT02,MDT02-ETRS89-HU30-0404-3-COB2.asc,10410046,18
MDT02,MDT02-ETRS89-HU30-0404-4-COB2.asc,10410198,18
MDT02,MDT02-ETRS89-HU30-0405-1-COB2.asc,10410155,18
MDT02,MDT02-ETRS89-HU30-0405-2-COB2.asc,10410101,18
MDT02,MDT02-ETRS89-HU30-0405-3-COB2.asc,10410147,18
MDT02,MDT02-ETRS89-HU30-0405-4-COB2.asc,10409950,18
MDT02,MDT02-ETRS89-HU30-0406-1-COB2.asc,10410006,18
MDT02,MDT02-ETRS89-HU30-0406-2-COB2.asc,10410018,18
MDT02,MDT02-ETRS89-HU30-0406-3-COB2.asc,10410242,18
MDT02,MDT02-ETRS89-HU30-0406-4-COB2.asc,10409917,18
MDT02,MDT02-ETRS89-HU30-0407-1-COB2.asc,10410024,18
MDT02,MDT02-ETRS89-HU30-0407-2-COB2.asc,10410000,18
MDT02,MDT02-ETRS89-HU30-0407-3-COB2.asc,10410029,18
MDT02,MDT02-ETRS89-HU30-0407-4-COB2.asc,10409942,18
MDT02,MDT02-ETRS89-HU30-0408-1-COB2.asc,10324817,18
MDT02,MDT02-ETRS89-HU30-0408-2-COB2.asc,10324719,18
MDT02,MDT02-ETRS89-HU30-0408-3-COB2.asc,10324696,18
MDT02,MDT02-ETRS89-HU30-0408-4-COB2.asc,10325309,18
MDT02,MDT02-ETRS89-HU30-0409-1-COB2.asc,10324856,18
MDT02,MDT02-ETRS89-HU30-0409-2-COB2.asc,10324544,19
MDT02,MDT02-ETRS89-HU30-0409-3-COB2.asc,10324816,19
MDT02,MDT02-ETRS89-HU30-0409-4-COB2.asc,10325119,19
MDT02,MDT02-ETRS89-HU30-0410-1-COB2.asc,10324975,19
MDT02,MDT02-ETRS89-HU30-0410-2-COB2.asc,10324405,19
MDT02,MDT02-ETRS89-HU30-0410-3-COB2.asc,10324783,19
MDT02,MDT02-ETRS89-HU30-0410-4-COB2.asc,10325112,19
MDT02,MDT02-ETRS89-HU30-0411-1-COB2.asc,10324387,19
MDT02,MDT02-ETRS89-HU30-0411-2-COB2.asc,10324422,19
MDT02,MDT02-ETRS89-HU30-0411-3-COB2.asc,10325170,19
MDT02,MDT02-ETRS89-HU30-0411-4-COB2.asc,10324890,19
MDT02,MDT02-ETRS89-HU30-0412-1-COB2.asc,10324898,19
MDT02,MDT02-ETRS89-HU30-0412-2-COB2.asc,10325195,19
MDT02,MDT02-ETRS89-HU30-0412-3-COB2.asc,10324750,19
MDT02,MDT02-ETRS89-HU30-0412-4-COB2.asc,10324638,19
MDT02,MDT02-ETRS89-HU30-0413-1-COB2.asc,10324836,19
MDT02,MDT02-ETRS89-HU30-0413-2-COB2.asc,10325001,19
MDT02,MDT02-ETRS89-HU30-0413-3-COB2.asc,10324818,19
MDT02,MDT02-ETRS89-HU30-0413-4-COB2.asc,10324958,19
MDT02,MDT02-ETRS89-HU30-0414-1-COB2.asc,10324443,19
MDT02,MDT02-ETRS89-HU30-0414-3-COB2.asc,10324519,19
MDT02,MDT02-ETRS89-HU30-0426-1-COB2.asc,10410195,19
MDT02,MDT02-ETRS89-HU30-0426-2-COB2.asc,10410037,19
MDT02,MDT02-ETRS89-HU30-0426-3-COB2.asc,10410065,19
MDT02,MDT02-ETRS89-HU30-0426-4-COB2.asc,10409895,19
MDT02,MDT02-ETRS89-HU30-0427-1-COB2.asc,10409974,19
MDT02,MDT02-ETRS89-HU30-0427-2-COB2.asc,10410258,19
MDT02,MDT02-ETRS89-HU30-0427-3-COB2.asc,10410231,19
MDT02,MDT02-ETRS89-HU30-0427-4-COB2.asc,10410255,19
MDT02,MDT02-ETRS89-HU30-0428-1-COB2.asc,10410285,19
MDT02,MDT02-ETRS89-HU30-0428-2-COB2.asc,10410113,19
MDT02,MDT02-ETRS89-HU30-0428-3-COB2.asc,10410257,19
MDT02,MDT02-ETRS89-HU30-0428-4-COB2.asc,10410056,19
MDT02,MDT02-ETRS89-HU30-0429-1-COB2.asc,10410125,19
MDT02,MDT02-ETRS89-HU30-0429-2-COB2.asc,10409967,19
MDT02,MDT02-ETRS89-HU30-0429-3-COB2.asc,10410020,19
MDT02,MDT02-ETRS89-HU30-0429-4-COB2.asc,10409969,19
MDT02,MDT02-ETRS89-HU30-0430-1-COB2.asc,10410150,19
MDT02,MDT02-ETRS89-HU30-0430-2-COB2.asc,10410124,19
MDT02,MDT02-ETRS89-HU30-0430-3-COB2.asc,10410217,19
MDT02,MDT02-ETRS89-HU30-0430-4-COB2.asc,10410144,19
MDT02,MDT02-ETRS89-HU30-0431-1-COB2.asc,10410230,19
MDT02,MDT02-ETRS89-HU30-0431-2-COB2.asc,10410089,19
MDT02,MDT02-ETRS89-HU30-0431-3-COB2.asc,10410170,19
MDT02,MDT02-ETRS89-HU30-0431-4-COB2.asc,10324795,19
MDT02,MDT02-ETRS89-HU30-0432-1-COB2.asc,10409943,19
MDT02,MDT02-ETRS89-HU30-0432-2-COB2.asc,10409881,19
MDT02,MDT02-ETRS89-HU30-0432-3-COB2.asc,10324749,19
MDT02,MDT02-ETRS89-HU30-0433-1-COB2.asc,10410146,19
MDT02,MDT02-ETRS89-HU30-0433-2-COB2.asc,10410180,19
MDT02,MDT02-ETRS89-HU30-0434-1-COB2.asc,10410021,20
MDT02,MDT02-ETRS89-HU30-0434-2-COB2.asc,10410135,20
MDT02,MDT02-ETRS89-HU30-0434-4-COB2.asc,10324484,20
MDT02,MDT02-ETRS89-HU30-0435-1-COB2.asc,10410035,20
MDT02,MDT02-ETRS89-HU30-0435-2-COB2.asc,10409960,20
MDT02,MDT02-ETRS89-HU30-0435-3-COB2.asc,10325031,20
MDT02,MDT02-ETRS89-HU30-0435-4-COB2.asc,10409983,20
MDT02,MDT02-ETRS89-HU30-0436-1-COB2.asc,10325098,20
MDT02,MDT02-ETRS89-HU30-0436-2-COB2.asc,10324456,20
MDT02,MDT02-ETRS89-HU30-0436-3-COB2.asc,10325374,20
MDT02,MDT02-ETRS89-HU30-0436-4-COB2.asc,10325386,20
MDT02,MDT02-ETRS89-HU30-0437-1-COB2.asc,10325146,20
MDT02,MDT02-ETRS89-HU30-0437-2-COB2.asc,10324614,20
MDT02,MDT02-ETRS89-HU30-0437-3-COB2.asc,10325272,20
MDT02,MDT02-ETRS89-HU30-0437-4-COB2.asc,10324687,20
MDT02,MDT02-ETRS89-HU30-0438-1-COB2.asc,10325256,20
MDT02,MDT02-ETRS89-HU30-0438-2-COB2.asc,10324799,20
MDT02,MDT02-ETRS89-HU30-0438-3-COB2.asc,10324895,20
MDT02,MDT02-ETRS89-HU30-0438-4-COB2.asc,10324650,20
MDT02,MDT02-ETRS89-HU30-0439-1-COB2.asc,10324952,20
MDT02,MDT02-ETRS89-HU30-0439-2-COB2.asc,10325138,20
MDT02,MDT02-ETRS89-HU30-0439-3-COB2.asc,10324629,20
MDT02,MDT02-ETRS89-HU30-0439-4-COB2.asc,10324774,20
MDT02,MDT02-ETRS89-HU30-0440-1-COB2.asc,10324915,20
MDT02,MDT02-ETRS89-HU30-0440-2-COB2.asc,10325070,20
MDT02,MDT02-ETRS89-HU30-0440-3-COB2.asc,10325223,20
MDT02,MDT02-ETRS89-HU30-0440-4-COB2.asc,10324936,20
MDT02,MDT02-ETRS89-HU30-0441-1-COB2.asc,10324943,20
MDT02,MDT02-ETRS89-HU30-0441-2-COB2.asc,10324666,20
MDT02,MDT02-ETRS89-HU30-0441-3-COB2.asc,10325196,20
MDT02,MDT02-ETRS89-HU30-0441-4-COB2.asc,10324439,20
MDT02,MDT02-ETRS89-HU30-0442-1-COB2.asc,10324413,20
MDT02,MDT02-ETRS89-HU30-0442-3-COB2.asc,10324715,20
MDT02,MDT02-ETRS89-HU30-0453-1-COB2.asc,10410080,20
MDT02,MDT02-ETRS89-HU30-0453-2-COB2.asc,10410129,20
MDT02,MDT02-ETRS89-HU30-0453-3-COB2.asc,10409892,20
MDT02,MDT02-ETRS89-HU30-0453-4-COB2.asc,10410201,20
MDT02,MDT02-ETRS89-HU30-0454-1-COB2.asc,10410040,20
MDT02,MDT02-ETRS89-HU30-0454-2-COB2.asc,10410250,20
MDT02,MDT02-ETRS89-HU30-0454-3-COB2.asc,10410079,20
MDT02,MDT02-ETRS89-HU30-0454-4-COB2.asc,10410274,20
MDT02,MDT02-ETRS89-HU30-0455-1-COB2.asc,10410262,20
MDT02,MDT02-ETRS89-HU30-0455-2-COB2.asc,10410234,20
MDT02,MDT02-ETRS89-HU30-0455-3-COB2.asc,10410278,20
MDT02,MDT02-ETRS89-HU30-0455-4-COB2.asc,10409979,20
MDT02,MDT02-ETRS89-HU30-0456-1-COB2.asc,10410072,20
MDT02,MDT02-ETRS89-HU30-0456-2-COB2.asc,10410233,20
MDT02,MDT02-ETRS89-HU30-0456-3-COB2.asc,10409907,20
MDT02,MDT02-ETRS89-HU30-0456-4-COB2.asc,10409991,20
MDT02,MDT02-ETRS89-HU30-0457-1-COB2.asc,10409993,20
MDT02,MDT02-ETRS89-HU30-0457-2-COB2.asc,10409932,21
MDT02,MDT02-ETRS89-HU30-0457-3-COB2.asc,10409934,21
MDT02,MDT02-ETRS89-HU30-0457-4-COB2.asc,10409891,21
MDT02,MDT02-ETRS89-HU30-0458-1-COB2.asc,10324670,21
MDT02,MDT02-ETRS89-HU30-0458-2-COB2.asc,10325280,21
MDT02,MDT02-ETRS89-HU30-0458-3-COB2.asc,10324496,21
MDT02,MDT02-ETRS89-HU30-0458-4-COB2.asc,10324543,21
MDT02,MDT02-ETRS89-HU30-0459-1-COB2.asc,10324481,21
MDT02,MDT02-ETRS89-HU30-0459-3-COB2.asc,10324706,21
MDT02,MDT02-ETRS89-HU30-0461-2-COB2.asc,10324701,21
MDT02,MDT02-ETRS89-HU30-0461-4-COB2.asc,10324444,21
MDT02,MDT02-ETRS89-HU30-0462-1-COB2.asc,10324971,21
MDT02,MDT02-ETRS89-HU30-0462-2-COB2.asc,10324962,21
MDT02,MDT02-ETRS89-HU30-0462-3-COB2.asc,10324828,21
MDT02,MDT02-ETRS89-HU30-0462-4-COB2.asc,10325308,21
MDT02,MDT02-ETRS89-HU30-0463-1-COB2.asc,10325366,21
MDT02,MDT02-ETRS89-HU30-0463-2-COB2.asc,10325379,21
MDT02,MDT02-ETRS89-HU30-0463-3-COB2.asc,10324996,21
MDT02,MDT02-ETRS89-HU30-0463-4-COB2.asc,10325349,21
MDT02,MDT02-ETRS89-HU30-0464-1-COB2.asc,10325356,21
MDT02,MDT02-ETRS89-HU30-0464-2-COB2.asc,10324990,21
MDT02,MDT02-ETRS89-HU30-0464-3-COB2.asc,10325372,21
MDT02,MDT02-ETRS89-HU30-0464-4-COB2.asc,10325415,21
MDT02,MDT02-ETRS89-HU30-0465-1-COB2.asc,10324570,21
MDT02,MDT02-ETRS89-HU30-0465-2-COB2.asc,10324773,21
MDT02,MDT02-ETRS89-HU30-0465-3-COB2.asc,10325184,21
MDT02,MDT02-ETRS89-HU30-0465-4-COB2.asc,10325065,21
MDT02,MDT02-ETRS89-HU30-0466-1-COB2.asc,10324894,21
MDT02,MDT02-ETRS89-HU30-0466-2-COB2.asc,10324523,21
MDT02,MDT02-ETRS89-HU30-0466-3-COB2.asc,10324807,21
MDT02,MDT02-ETRS89-HU30-0466-4-COB2.asc,10324922,21
MDT02,MDT02-ETRS89-HU30-0467-1-COB2.asc,10324860,21
MDT02,MDT02-ETRS89-HU30-0467-2-COB2.asc,10324392,21
MDT02,MDT02-ETRS89-HU30-0467-3-COB2.asc,10324737,21
MDT02,MDT02-ETRS89-HU30-0467-4-COB2.asc,10324633,21
MDT02,MDT02-ETRS89-HU30-0468-1-COB2.asc,10325307,21
MDT02,MDT02-ETRS89-HU30-0468-2-COB2.asc,10324572,21
MDT02,MDT02-ETRS89-HU30-0468-3-COB2.asc,10324485,21
MDT02,MDT02-ETRS89-HU30-0468-4-COB2.asc,10325445,21
MDT02,MDT02-ETRS89-HU30-0469-1-COB2.asc,10324857,21
MDT02,MDT02-ETRS89-HU30-0469-3-COB2.asc,10325314,21
MDT02,MDT02-ETRS89-HU30-0479-1-COB2.asc,10410248,21
MDT02,MDT02-ETRS89-HU30-0479-2-COB2.asc,10410002,21
MDT02,MDT02-ETRS89-HU30-0479-3-COB2.asc,10409952,21
MDT02,MDT02-ETRS89-HU30-0479-4-COB2.asc,10410212,21
MDT02,MDT02-ETRS89-HU30-0480-1-COB2.asc,10409964,21
MDT02,MDT02-ETRS89-HU30-0480-2-COB2.asc,10410251,21
MDT02,MDT02-ETRS89-HU30-0480-3-COB2.asc,10409913,21
MDT02,MDT02-ETRS89-HU30-0480-4-COB2.asc,10410276,21
MDT02,MDT02-ETRS89-HU30-0481-1-COB2.asc,10410272,21
MDT02,MDT02-ETRS89-HU30-0481-2-COB2.asc,10410115,22
MDT02,MDT02-ETRS89-HU30-0481-3-COB2.asc,10410254,22
MDT02,MDT02-ETRS89-HU30-0481-4-COB2.asc,10410131,22
MDT02,MDT02-ETRS89-HU30-0482-1-COB2.asc,10410064,22
MDT02,MDT02-ETRS89-HU30-0482-2-COB2.asc,10409931,22
MDT02,MDT02-ETRS89-HU30-0482-3-COB2.asc,10410119,22
MDT02,MDT02-ETRS89-HU30-0482-4-COB2.asc,10410090,22
MDT02,MDT02-ETRS89-HU30-0483-1-COB2.asc,10409926,22
MDT02,MDT02-ETRS89-HU30-0483-2-COB2.asc,10325120,22
MDT02,MDT02-ETRS89-HU30-0483-3-COB2.asc,10409925,22
MDT02,MDT02-ETRS89-HU30-0483-4-COB2.asc,10325035,22
MDT02,MDT02-ETRS89-HU30-0484-1-COB2.asc,10325270,22
MDT02,MDT02-ETRS89-HU30-0484-2-COB2.asc,10324853,22
MDT02,MDT02-ETRS89-HU30-0484-3-COB2.asc,10325012,22
MDT02,MDT02-ETRS89-HU30-0484-4-COB2.asc,10324980,22
MDT02,MDT02-ETRS89-HU30-0485-1-COB2.asc,10324863,22
MDT02,MDT02-ETRS89-HU30-0485-3-COB2.asc,10324667,22
MDT02,MDT02-ETRS89-HU30-0487-2-COB2.asc,10325059,22
MDT02,MDT02-ETRS89-HU30-0487-4-COB2.asc,10325306,22
MDT02,MDT02-ETRS89-HU30-0488-1-COB2.asc,10324927,22
MDT02,MDT02-ETRS89-HU30-0488-2-COB2.asc,10324589,22
MDT02,MDT02-ETRS89-HU30-0488-3-COB2.asc,10325022,22
MDT02,MDT02-ETRS89-HU30-0488-4-COB2.asc,10324788,22
MDT02,MDT02-ETRS89-HU30-0489-1-COB2.asc,10324955,22
MDT02,MDT02-ETRS89-HU30-0489-2-COB2.asc,10325193,22
MDT02,MDT02-ETRS89-HU30-0489-3-COB2.asc,10325004,22
MDT02,MDT02-ETRS89-HU30-0489-4-COB2.asc,10324882,22
MDT02,MDT02-ETRS89-HU30-0490-1-COB2.asc,10325318,22
MDT02,MDT02-ETRS89-HU30-0490-2-COB2.asc,10325437,22
MDT02,MDT02-ETRS89-HU30-0490-3-COB2.asc,10324678,22
MDT02,MDT02-ETRS89-HU30-0490-4-COB2.asc,10325084,22
MDT02,MDT02-ETRS89-HU30-0494-1-COB2.asc,10325251,22
MDT02,MDT02-ETRS89-HU30-0494-2-COB2.asc,10325327,22
MDT02,MDT02-ETRS89-HU30-0494-4-COB2.asc,10324487,22
MDT02,MDT02-ETRS89-HU30-0495-1-COB2.asc,10325405,22
MDT02,MDT02-ETRS89-HU30-0495-3-COB2.asc,10325161,22
MDT02,MDT02-ETRS89-HU30-0506-1-COB2.asc,10409883,22
MDT02,MDT02-ETRS89-HU30-0506-2-COB2.asc,10410184,22
MDT02,MDT02-ETRS89-HU30-0506-3-COB2.asc,10410054,22
MDT02,MDT02-ETRS89-HU30-0506-4-COB2.asc,10409996,22
MDT02,MDT02-ETRS89-HU30-0507-1-COB2.asc,10409941,22
MDT02,MDT02-ETRS89-HU30-0507-2-COB2.asc,10410067,22
MDT02,MDT02-ETRS89-HU30-0507-3-COB2.asc,10324991,22
MDT02,MDT02-ETRS89-HU30-0507-4-COB2.asc,10324470,22
MDT02,MDT02-ETRS89-HU30-0508-1-COB2.asc,10324908,22
MDT02,MDT02-ETRS89-HU30-0508-2-COB2.asc,10325266,22
MDT02,MDT02-ETRS89-HU30-0508-3-COB2.asc,10324985,22
MDT02,MDT02-ETRS89-HU30-0508-4-COB2.asc,10324916,22
MDT02,MDT02-ETRS89-HU30-0509-1-COB2.asc,10325257,22
MDT02,MDT02-ETRS89-HU30-0509-2-COB2.asc,10324568,22
MDT02,MDT02-ETRS89-HU30-0509-3-COB2.asc,10324758,23
MDT02,MDT02-ETRS89-HU30-0509-4-COB2.asc,10324792,23
MDT02,MDT02-ETRS89-HU30-0510-1-COB2.asc,10324410,23
