series,id,name,page
02107,PNOA-MDT25-ETRS89-HU30-0482-LID.asc,9073394,15
02107,PNOA-MDT25-ETRS89-HU30-0483-LID.asc,9073395,15
02107,PNOA-MDT25-ETRS89-HU30-0484-LID.asc,9073396,15
02107,PNOA-MDT25-ETRS89-HU30-0485-LID.asc,9073397,15
02107,PNOA-MDT25-ETRS89-HU30-0486-LID.asc,9073398,15
02107,PNOA-MDT25-ETRS89-HU30-0487-LID.asc,9073399,15
02107,PNOA-MDT25-ETRS89-HU30-0488-LID.asc,9073400,15
02107,PNOA-MDT25-ETRS89-HU30-0489-LID.asc,9073401,15
02107,PNOA-MDT25-ETRS89-HU30-0490-LID.asc,9073402,15
02107,PNOA-MDT25-ETRS89-HU30-0491-LID.asc,9073403,15
02107,PNOA-MDT25-ETRS89-HU30-0492-LID.asc,9073404,15
02107,PNOA-MDT25-ETRS89-HU30-0493-LID.asc,9073405,15
02107,PNOA-MDT25-ETRS89-HU30-0494-LID.asc,9073406,15
02107,PNOA-MDT25-ETRS89-HU30-0495-LID.asc,9073407,15
02107,PNOA-MDT25-ETRS89-HU30-0496-LID.asc,9073408,15
02107,PNOA-MDT25-ETRS89-HU30-0497-LID.asc,9073409,15
02107,PNOA-MDT25-ETRS89-HU30-0498-LID.asc,9073410,16
02107,PNOA-MDT25-ETRS89-HU30-0500-LID.asc,9073411,16
02107,PNOA-MDT25-ETRS89-HU30-0501-LID.asc,9073412,16
02107,PNOA-MDT25-ETRS89-HU30-0502-LID.asc,9073413,16
02107,PNOA-MDT25-ETRS89-HU30-0503-LID.asc,9073414,16
02107,PNOA-MDT25-ETRS89-HU30-0504-LID.asc,9073415,16
02107,PNOA-MDT25-ETRS89-HU30-0505-LID.asc,9073416,16
02107,PNOA-MDT25-ETRS89-HU30-0506-LID.asc,9073417,16
02107,PNOA-MDT25-ETRS89-HU30-0507-LID.asc,9073418,16
02107,PNOA-MDT25-ETRS89-HU30-0508-LID.asc,9073419,16
02107,PNOA-MDT25-ETRS89-HU30-0509-LID.asc,9073420,16
02107,PNOA-MDT25-ETRS89-HU30-0510-LID.asc,9073421,16
02107,PNOA-MDT25-ETRS89-HU30-0511-LID.asc,9073422,16
02107,PNOA-MDT25-ETRS89-HU30-0512-LID.asc,9073423,16
02107,PNOA-MDT25-ETRS89-HU30-0513-LID.asc,9073424,16
02107,PNOA-MDT25-ETRS89-HU30-0514-LID.asc,9073425,16
02107,PNOA-MDT25-ETRS89-HU30-0515-LID.asc,9073426,16
02107,PNOA-MDT25-ETRS89-HU30-0516-LID.asc,9073427,16
02107,PNOA-MDT25-ETRS89-HU30-0517-LID.asc,9073428,16
02107,PNOA-MDT25-ETRS89-HU30-0518-LID.asc,9073429,16
02107,PNOA-MDT25-ETRS89-HU30-0519-LID.asc,9073430,16
02107,PNOA-MDT25-ETRS89-HU30-0520-LID.asc,9073431,16
02107,PNOA-MDT25-ETRS89-HU30-0521-LID.asc,9073432,16
02107,PNOA-MDT25-ETRS89-HU30-0522-LID.asc,9073433,16
02107,PNOA-MDT25-ETRS89-HU30-0523-LID.asc,9073434,16
02107,PNOA-MDT25-ETRS89-HU30-0525-LID.asc,9073435,16
02107,PNOA-MDT25-ETRS89-HU30-0526-LID.asc,9073436,16
02107,PNOA-MDT25-ETRS89-HU30-0527-LID.asc,9073437,16
02107,PNOA-MDT25-ETRS89-HU30-0528-LID.asc,9073438,16
02107,PNOA-MDT25-ETRS89-HU30-0529-LID.asc,9073439,16
02107,PNOA-MDT25-ETRS89-HU30-0530-LID.asc,9073440,16
02107,PNOA-MDT25-ETRS89-HU30-0531-LID.asc,9073441,16
02107,PNOA-MDT25-ETRS89-HU30-0532-LID.asc,9073442,16
02107,PNOA-MDT25-ETRS89-HU30-0533-LID.asc,9073443,16
02107,PNOA-MDT25-ETRS89-HU30-0534-LID.asc,9073444,16
02107,PNOA-MDT25-ETRS89-HU30-0535-LID.asc,9073445,16
02107,PNOA-MDT25-ETRS89-HU30-0536-LID.asc,9073446,16
02107,PNOA-MDT25-ETRS89-HU30-0537-LID.asc,9073447,16
02107,PNOA-MDT25-ETRS89-HU30-0538-LID.asc,9073448,16
02107,PNOA-MDT25-ETRS89-HU30-0539-LID.asc,9073449,16
02107,PNOA-MDT25-ETRS89-HU30-0540-LID.asc,9073450,16
02107,PNOA-MDT25-ETRS89-HU30-0541-LID.asc,9073451,16
02107,PNOA-MDT25-ETRS89-HU30-0542-LID.asc,9073452,16
02107,PNOA-MDT25-ETRS89-HU30-0543-LID.asc,9073453,16
02107,PNOA-MDT25-ETRS89-HU30-0544-LID.asc,9073454,16
02107,PNOA-MDT25-ETRS89-HU30-0545-LID.asc,9073455,16
02107,PNOA-MDT25-ETRS89-HU30-0546-LID.asc,9073456,16
02107,PNOA-MDT25-ETRS89-HU30-0547-LID.asc,9073457,16
02107,PNOA-MDT25-ETRS89-HU30-0550-LID.asc,9073458,16
02107,PNOA-MDT25-ETRS89-HU30-0551-LID.asc,9073459,16
02107,PNOA-MDT25-ETRS89-HU30-0552-LID.asc,9073460,17
02107,PNOA-MDT25-ETRS89-HU30-0553-LID.asc,9073461,17
02107,PNOA-MDT25-ETRS89-HU30-0554-LID.asc,9073462,17
02107,PNOA-MDT25-ETRS89-HU30-0555-LID.asc,9073463,17
02107,PNOA-MDT25-ETRS89-HU30-0556-LID.asc,9073464,17
02107,PNOA-MDT25-ETRS89-HU30-0557-LID.asc,9073465,17
02107,PNOA-MDT25-ETRS89-HU30-0558-LID.asc,9073466,17
02107,PNOA-MDT25-ETRS89-HU30-0559-LID.asc,9073467,17
02107,PNOA-MDT25-ETRS89-HU30-0560-LID.asc,9073468,17
02107,PNOA-MDT25-ETRS89-HU30-0561-LID.asc,9073469,17
02107,PNOA-MDT25-ETRS89-HU30-0562-LID.asc,9073470,17
02107,PNOA-MDT25-ETRS89-HU30-0563-LID.asc,9073471,17
02107,PNOA-MDT25-ETRS89-HU30-0564-LID.asc,9073472,17
02107,PNOA-MDT25-ETRS89-HU30-0565-LID.asc,9073473,17
02107,PNOA-MDT25-ETRS89-HU30-0566-LID.asc,9073474,17
02107,PNOA-MDT25-ETRS89-HU30-0567-LID.asc,9073475,17
02107,PNOA-MDT25-ETRS89-HU30-0568-LID.asc,9073476,17
02107,PNOA-MDT25-ETRS89-HU30-0569-LID.asc,9073477,17
02107,PNOA-MDT25-ETRS89-HU30-0570-LID.asc,9073478,17
02107,PNOA-MDT25-ETRS89-HU30-0571B-LID.asc,9073480,17
02107,PNOA-MDT25-ETRS89-HU30-0571-LID.asc,9073479,17
02107,PNOA-MDT25-ETRS89-HU30-0572-LID.asc,9073481,17
02107,PNOA-MDT25-ETRS89-HU30-0573-LID.asc,9073482,17
02107,PNOA-MDT25-ETRS89-HU30-0574-LID.asc,9073483,17
02107,PNOA-MDT25-ETRS89-HU30-0575-LID.asc,9073484,17
02107,PNOA-MDT25-ETRS89-HU30-0576-LID.asc,9073485,17
02107,PNOA-MDT25-ETRS89-HU30-0577-LID.asc,9073486,17
02107,PNOA-MDT25-ETRS89-HU30-0578-LID.asc,9073487,17
02107,PNOA-MDT25-ETRS89-HU30-0579-LID.asc,9073488,17
02107,PNOA-MDT25-ETRS89-HU30-0580-LID.asc,9073489,17
02107,PNOA-MDT25-ETRS89-HU30-0581-LID.asc,9073490,17
02107,PNOA-MDT25-ETRS89-HU30-0582-LID.asc,9073491,17
02107,PNOA-MDT25-ETRS89-HU30-0583-LID.asc,9073492,17
02107,PNOA-MDT25-ETRS89-HU30-0584-LID.asc,9073493,17
02107,PNOA-MDT25-ETRS89-HU30-0585-LID.asc,9073494,17
02107,PNOA-MDT25-ETRS89-HU30-0586-LID.asc,9073495,17
02107,PNOA-MDT25-ETRS89-HU30-0587-LID.asc,9073496,17
02107,PNOA-MDT25-ETRS89-HU30-0588-LID.asc,9073497,17
02107,PNOA-MDT25-ETRS89-HU30-0589-LID.asc,9073498,17
02107,PNOA-MDT25-ETRS89-HU30-0590-LID.asc,9073499,17
02107,PNOA-MDT25-ETRS89-HU30-0591-LID.asc,9073500,17
02107,PNOA-MDT25-ETRS89-HU30-0592-LID.asc,9073501,17
02107,PNOA-MDT25-ETRS89-HU30-0593-LID.asc,9073502,17
02107,PNOA-MDT25-ETRS89-HU30-0594-LID.asc,9073503,17
02107,PNOA-MDT25-ETRS89-HU30-0595-LID.asc,9073504,17
02107,PNOA-MDT25-ETRS89-HU30-0596-LID.asc,9073505,17
02107,PNOA-MDT25-ETRS89-HU30-0597-LID.asc,9073506,17
02107,PNOA-MDT25-ETRS89-HU30-0598-LID.asc,9073507,17
02107,PNOA-MDT25-ETRS89-HU30-0599-LID.asc,9073508,17
02107,PNOA-MDT25-ETRS89-HU30-0600-LID.asc,9073509,17
02107,PNOA-MDT25-ETRS89-HU30-0601-LID.asc,9073510,18
02107,PNOA-MDT25-ETRS89-HU30-0602-LID.asc,9073511,18
02107,PNOA-MDT25-ETRS89-HU30-0603-LID.asc,9073512,18
02107,PNOA-MDT25-ETRS89-HU30-0604-LID.asc,9073513,18
02107,PNOA-MDT25-ETRS89-HU30-0605-LID.asc,9073514,18
02107,PNOA-MDT25-ETRS89-HU30-0606-LID.asc,9073515,18
02107,PNOA-MDT25-ETRS89-HU30-0607-LID.asc,9073516,18
02107,PNOA-MDT25-ETRS89-HU30-0608-LID.asc,9073517,18
02107,PNOA-MDT25-ETRS89-HU30-0609-LID.asc,9073518,18
02107,PNOA-MDT25-ETRS89-HU30-0610-LID.asc,9073519,18
02107,PNOA-MDT25-ETRS89-HU30-0611-LID.asc,9073520,18
02107,PNOA-MDT25-ETRS89-HU30-0612-LID.asc,9073521,18
02107,PNOA-MDT25-ETRS89-HU30-0613-LID.asc,9073522,18
02107,PNOA-MDT25-ETRS89-HU30-0614-LID.asc,9073523,18
02107,PNOA-MDT25-ETRS89-HU30-0615-LID.asc,9073524,18
02107,PNOA-MDT25-ETRS89-HU30-0616-LID.asc,9073525,18
02107,PNOA-MDT25-ETRS89-HU30-0617B-LID.asc,9073527,18
02107,PNOA-MDT25-ETRS89-HU30-0617-LID.asc,9073526,18
02107,PNOA-MDT25-ETRS89-HU30-0618-LID.asc,9073528,18
02107,PNOA-MDT25-ETRS89-HU30-0619-LID.asc,9073529,18
02107,PNOA-MDT25-ETRS89-HU30-0620-LID.asc,9073530,18
02107,PNOA-MDT25-ETRS89-HU30-0621-LID.asc,9073531,18
02107,PNOA-MDT25-ETRS89-HU30-0622-LID.asc,9073532,18
02107,PNOA-MDT25-ETRS89-HU30-0623-LID.asc,9073533,18
02107,PNOA-MDT25-ETRS89-HU30-0624-LID.asc,9073534,18
02107,PNOA-MDT25-ETRS89-HU30-0625-LID.asc,9073535,18
02107,PNOA-MDT25-ETRS89-HU30-0626-LID.asc,9073536,18
02107,PNOA-MDT25-ETRS89-HU30-0627-LID.asc,9073537,18
02107,PNOA-MDT25-ETRS89-HU30-0628-LID.asc,9073538,18
02107,PNOA-MDT25-ETRS89-HU30-0629-LID.asc,9073539,18
02107,PNOA-MDT25-ETRS89-HU30-0630-LID.asc,9073540,18
02107,PNOA-MDT25-ETRS89-HU30-0631-LID.asc,9073541,18
02107,PNOA-MDT25-ETRS89-HU30-0632-LID.asc,9073542,18
02107,PNOA-MDT25-ETRS89-HU30-0633-LID.asc,9073543,18
02107,PNOA-MDT25-ETRS89-HU30-0634-LID.asc,9073544,18
02107,PNOA-MDT25-ETRS89-HU30-0635-LID.asc,9073545,18
02107,PNOA-MDT25-ETRS89-HU30-0636-LID.asc,9073546,18
02107,PNOA-MDT25-ETRS89-HU30-0637-LID.asc,9073547,18
02107,PNOA-MDT25-ETRS89-HU30-0638-LID.asc,9073548,18
02107,PNOA-MDT25-ETRS89-HU30-0639-LID.asc,9073549,18
02107,PNOA-MDT25-ETRS89-HU30-0640-LID.asc,9073550,18
02107,PNOA-MDT25-ETRS89-HU30-0641-LID.asc,9073551,18
02107,PNOA-MDT25-ETRS89-HU30-0642-LID.asc,9073552,18
02107,PNOA-MDT25-ETRS89-HU30-0643-LID.asc,9073553,18
02107,PNOA-MDT25-ETRS89-HU30-0644-LID.asc,9073554,18
02107,PNOA-MDT25-ETRS89-HU30-0645B-LID.asc,9073556,18
02107,PNOA-MDT25-ETRS89-HU30-0645-LID.asc,9073555,18
02107,PNOA-MDT25-ETRS89-HU30-0646-LID.asc,9073557,18
02107,PNOA-MDT25-ETRS89-HU30-0647-LID.asc,9073558,18
02107,PNOA-MDT25-ETRS89-HU30-0648-LID.asc,9073559,18
02107,PNOA-MDT25-ETRS89-HU30-0649-LID.asc,9073560,19
02107,PNOA-MDT25-ETRS89-HU30-0650-LID.asc,9073561,19
02107,PNOA-MDT25-ETRS89-HU30-0651-LID.asc,9073562,19
02107,PNOA-MDT25-ETRS89-HU30-0652-LID.asc,9073563,19
02107,PNOA-MDT25-ETRS89-HU30-0653-LID.asc,9073564,19
02107,PNOA-MDT25-ETRS89-HU30-0654-LID.asc,9073565,19
02107,PNOA-MDT25-ETRS89-HU30-0655-LID.asc,9073566,19
02107,PNOA-MDT25-ETRS89-HU30-0656-LID.asc,9073567,19
02107,PNOA-MDT25-ETRS89-HU30-0657-LID.asc,9073568,19
02107,PNOA-MDT25-ETRS89-HU30-0658-LID.asc,9073569,19
02107,PNOA-MDT25-ETRS89-HU30-0659-LID.asc,9073570,19
02107,PNOA-MDT25-ETRS89-HU30-0660-LID.asc,9073571,19
02107,PNOA-MDT25-ETRS89-HU30-0661-LID.asc,9073572,19
02107,PNOA-MDT25-ETRS89-HU30-0662-LID.asc,9073573,19
02107,PNOA-MDT25-ETRS89-HU30-0663-LID.asc,9073574,19
02107,PNOA-MDT25-ETRS89-HU30-0664-LID.asc,9073575,19
02107,PNOA-MDT25-ETRS89-HU30-0665-LID.asc,9073576,19
02107,PNOA-MDT25-ETRS89-HU30-0666-LID.asc,9073577,19
02107,PNOA-MDT25-ETRS89-HU30-0667-LID.asc,9073578,19
02107,PNOA-MDT25-ETRS89-HU30-0668-LID.asc,9073579,19
02107,PNOA-MDT25-ETRS89-HU30-0669B-LID.asc,9073581,19
02107,PNOA-MDT25-ETRS89-HU30-0669-LID.asc,9073580,19
02107,PNOA-MDT25-ETRS89-HU30-0670-LID.asc,9073582,19
02107,PNOA-MDT25-ETRS89-HU30-0671-LID.asc,9073583,19
02107,PNOA-MDT25-ETRS89-HU30-0672-LID.asc,9073584,19
02107,PNOA-MDT25-ETRS89-HU30-0673-LID.asc,9073585,19
02107,PNOA-MDT25-ETRS89-HU30-0674-LID.asc,9073586,19
02107,PNOA-MDT25-ETRS89-HU30-0675-LID.asc,9073587,19
02107,PNOA-MDT25-ETRS89-HU30-0676-LID.asc,9073588,19
02107,PNOA-MDT25-ETRS89-HU30-0677-LID.asc,9073589,19
02107,PNOA-MDT25-ETRS89-HU30-0678-LID.asc,9073590,19
02107,PNOA-MDT25-ETRS89-HU30-0679-LID.asc,9073591,19
02107,PNOA-MDT25-ETRS89-HU30-0680-LID.asc,9073592,19
02107,PNOA-MDT25-ETRS89-HU30-0681-LID.asc,9073593,19
02107,PNOA-MDT25-ETRS89-HU30-0682-LID.asc,9073594,19
02107,PNOA-MDT25-ETRS89-HU30-0683-LID.asc,9073595,19
02107,PNOA-MDT25-ETRS89-HU30-0684-LID.asc,9073596,19
02107,PNOA-MDT25-ETRS89-HU30-0685-LID.asc,9073597,19
02107,PNOA-MDT25-ETRS89-HU30-0686-LID.asc,9073598,19
02107,PNOA-MDT25-ETRS89-HU30-0687-LID.asc,9073599,19
02107,PNOA-MDT25-ETRS89-HU30-0688-LID.asc,9073600,19
02107,PNOA-MDT25-ETRS89-HU30-0689-LID.asc,9073601,19
02107,PNOA-MDT25-ETRS89-HU30-0690-LID.asc,9073602,19
02107,PNOA-MDT25-ETRS89-HU30-0691-LID.asc,9073603,19
02107,PNOA-MDT25-ETRS89-HU30-0692-LID.asc,9073604,19
02107,PNOA-MDT25-ETRS89-HU30-0693-LID.asc,9073605,19
02107,PNOA-MDT25-ETRS89-HU30-0694-LID.asc,9073606,19
02107,PNOA-MDT25-ETRS89-HU30-0695-LID.asc,9073607,19
02107,PNOA-MDT25-ETRS89-HU30-0696-LID.asc,9073608,19
02107,PNOA-MDT25-ETRS89-HU30-0697-LID.asc,9073609,19
02107,PNOA-MDT25-ETRS89-HU30-0698-LID.asc,9073610,20
02107,PNOA-MDT25-ETRS89-HU30-0699-LID.asc,9073611,20
02107,PNOA-MDT25-ETRS89-HU30-0700-LID.asc,9073612,20
02107,PNOA-MDT25-ETRS89-HU30-0701-LID.asc,9073613,20
02107,PNOA-MDT25-ETRS89-HU30-0702-LID.asc,9073614,20
02107,PNOA-MDT25-ETRS89-HU30-0703-LID.asc,9073615,20
02107,PNOA-MDT25-ETRS89-HU30-0704-LID.asc,9073616,20
02107,PNOA-MDT25-ETRS89-HU30-0705-LID.asc,9073617,20
02107,PNOA-MDT25-ETRS89-HU30-0706-LID.asc,9073618,20
02107,PNOA-MDT25-ETRS89-HU30-0707-LID.asc,9073619,20
02107,PNOA-MDT25-ETRS89-HU30-0708-LID.asc,9073620,20
02107,PNOA-MDT25-ETRS89-HU30-0709-LID.asc,9073621,20
02107,PNOA-MDT25-ETRS89-HU30-0710-LID.asc,9073622,20
02107,PNOA-MDT25-ETRS89-HU30-0711-LID.asc,9073623,20
02107,PNOA-MDT25-ETRS89-HU30-0712-LID.asc,9073624,20
02107,PNOA-MDT25-ETRS89-HU30-0713-LID.asc,9073625,20
02107,PNOA-MDT25-ETRS89-HU30-0714-LID.asc,9073626,20
02107,PNOA-MDT25-ETRS89-HU30-0715-LID.asc,9073627,20
02107,PNOA-MDT25-ETRS89-HU30-0716-LID.asc,9073628,20
02107,PNOA-MDT25-ETRS89-HU30-0717-LID.asc,9073629,20
02107,PNOA-MDT25-ETRS89-HU30-0718-LID.asc,9073630,20
02107,PNOA-MDT25-ETRS89-HU30-0719-LID.asc,9073631,20
02107,PNOA-MDT25-ETRS89-HU30-0720-LID.asc,9073632,20
02107,PNOA-MDT25-ETRS89-HU30-0721-LID.asc,9073633,20
02107,PNOA-MDT25-ETRS89-HU30-0722B-LID.asc,9073635,20
02107,PNOA-MDT25-ETRS89-HU30-0722-LID.asc,9073634,20
02107,PNOA-MDT25-ETRS89-HU30-0723-LID.asc,9073636,20
02107,PNOA-MDT25-ETRS89-HU30-0724-LID.asc,9073637,20
02107,PNOA-MDT25-ETRS89-HU30-0725-LID.asc,9073638,20
02107,PNOA-MDT25-ETRS89-HU30-0726-LID.asc,9073639,20
02107,PNOA-MDT25-ETRS89-HU30-0727-LID.asc,9073640,20
02107,PNOA-MDT25-ETRS89-HU30-0728-LID.asc,9073641,20
02107,PNOA-MDT25-ETRS89-HU30-0729-LID.asc,9073642,20
02107,PNOA-MDT25-ETRS89-HU30-0730-LID.asc,9073643,20
02107,PNOA-MDT25-ETRS89-HU30-0731-LID.asc,9073644,20
02107,PNOA-MDT25-ETRS89-HU30-0732-LID.asc,9073645,20
02107,PNOA-MDT25-ETRS89-HU30-0733-LID.asc,9073646,20
02107,PNOA-MDT25-ETRS89-HU30-0734-LID.asc,9073647,20
02107,PNOA-MDT25-ETRS89-HU30-0735-LID.asc,9073648,20
02107,PNOA-MDT25-ETRS89-HU30-0736-LID.asc,9073649,20
02107,PNOA-MDT25-ETRS89-HU30-0737-LID.asc,9073650,20
02107,PNOA-MDT25-ETRS89-HU30-0738-LID.asc,9073651,20
02107,PNOA-MDT25-ETRS89-HU30-0739-LID.asc,9073652,20
02107,PNOA-MDT25-ETRS89-HU30-0740-LID.asc,9073653,20
02107,PNOA-MDT25-ETRS89-HU30-0741-LID.asc,9073654,20
02107,PNOA-MDT25-ETRS89-HU30-0742-LID.asc,9073655,20
02107,PNOA-MDT25-ETRS89-HU30-0743-LID.asc,9073656,20
02107,PNOA-MDT25-ETRS89-HU30-0744-LID.asc,9073657,20
02107,PNOA-MDT25-ETRS89-HU30-0745-LID.asc,9073658,20
02107,PNOA-MDT25-ETRS89-HU30-0746-LID.asc,9073659,20
02107,PNOA-MDT25-ETRS89-HU30-0747-LID.asc,9073660,21
02107,PNOA-MDT25-ETRS89-HU30-0748-LID.asc,9073661,21
02107,PNOA-MDT25-ETRS89-HU30-0749-LID.asc,9073662,21
02107,PNOA-MDT25-ETRS89-HU30-0750-LID.asc,9073663,21
02107,PNOA-MDT25-ETRS89-HU30-0751-LID.asc,9073664,21
02107,PNOA-MDT25-ETRS89-HU30-0752-LID.asc,9073665,21
02107,PNOA-MDT25-ETRS89-HU30-0753-LID.asc,9073666,21
02107,PNOA-MDT25-ETRS89-HU30-0754-LID.asc,9073667,21
02107,PNOA-MDT25-ETRS89-HU30-0755-LID.asc,9073668,21
02107,PNOA-MDT25-ETRS89-HU30-0756-LID.asc,9073669,21
02107,PNOA-MDT25-ETRS89-HU30-0757-LID.asc,9073670,21
02107,PNOA-MDT25-ETRS89-HU30-0758-LID.asc,9073671,21
02107,PNOA-MDT25-ETRS89-HU30-0759-LID.asc,9073672,21
02107,PNOA-MDT25-ETRS89-HU30-0760-LID.asc,9073673,21
02107,PNOA-MDT25-ETRS89-HU30-0761-LID.asc,9073674,21
02107,PNOA-MDT25-ETRS89-HU30-0762-LID.asc,9073675,21
02107,PNOA-MDT25-ETRS89-HU30-0763-LID.asc,9073676,21
02107,PNOA-MDT25-ETRS89-HU30-0764-LID.asc,9073677,21
02107,PNOA-MDT25-ETRS89-HU30-0765-LID.asc,9073678,21
02107,PNOA-MDT25-ETRS89-HU30-0766-LID.asc,9073679,21
02107,PNOA-MDT25-ETRS89-HU30-0767-LID.asc,9073680,21
02107,PNOA-MDT25-ETRS89-HU30-0768-LID.asc,9073681,21
02107,PNOA-MDT25-ETRS89-HU30-0769-LID.asc,9073682,21
02107,PNOA-MDT25-ETRS89-HU30-0770-LID.asc,9073683,21
02107,PNOA-MDT25-ETRS89-HU30-0771-LID.asc,9073684,21
02107,PNOA-MDT25-ETRS89-HU30-0772-LID.asc,9073685,21
02107,PNOA-MDT25-ETRS89-HU30-0773-LID.asc,9073686,21
02107,PNOA-MDT25-ETRS89-HU30-0774-LID.asc,9073687,21
02107,PNOA-MDT25-ETRS89-HU30-0775-LID.asc,9073688,21
02107,PNOA-MDT25-ETRS89-HU30-0776-LID.asc,9073689,21
02107,PNOA-MDT25-ETRS89-HU30-0777-LID.asc,9073690,21
02107,PNOA-MDT25-ETRS89-HU30-0778-LID.asc,9073691,21
02107,PNOA-MDT25-ETRS89-HU30-0779-LID.asc,9073692,21
02107,PNOA-MDT25-ETRS89-HU30-0780-LID.asc,9073693,21
02107,PNOA-MDT25-ETRS89-HU30-0781-LID.asc,9073694,21
02107,PNOA-MDT25-ETRS89-HU30-0782-LID.asc,9073695,21
02107,PNOA-MDT25-ETRS89-HU30-0783-LID.asc,9073696,21
02107,PNOA-MDT25-ETRS89-HU30-0784-LID.asc,9073697,21
02107,PNOA-MDT25-ETRS89-HU30-0785-LID.asc,9073698,21
02107,PNOA-MDT25-ETRS89-HU30-0786-LID.asc,9073699,21
02107,PNOA-MDT25-ETRS89-HU30-0787-LID.asc,9073700,21
02107,PNOA-MDT25-ETRS89-HU30-0788-LID.asc,9073701,21
02107,PNOA-MDT25-ETRS89-HU30-0789-LID.asc,9073702,21
02107,PNOA-MDT25-ETRS89-HU30-0790-LID.asc,9073703,21
02107,PNOA-MDT25-ETRS89-HU30-0791-LID.asc,9073704,21
02107,PNOA-MDT25-ETRS89-HU30-0792-LID.asc,9073705,21
02107,PNOA-MDT25-ETRS89-HU30-0793-LID.asc,9073706,21
02107,PNOA-MDT25-ETRS89-HU30-0794-LID.asc,9073707,21
02107,PNOA-MDT25-ETRS89-HU30-0795-LID.asc,9073708,21
02107,PNOA-MDT25-ETRS89-HU30-0796-LID.asc,9073709,21
02107,PNOA-MDT25-ETRS89-HU30-0798-LID.asc,9073710,22
02107,PNOA-MDT25-ETRS89-HU30-0799-LID.asc,9073711,22
02107,PNOA-MDT25-ETRS89-HU30-0800-LID.asc,9073712,22
02107,PNOA-MDT25-ETRS89-HU30-0801-LID.asc,9073713,22
02107,PNOA-MDT25-ETRS89-HU30-0802-LID.asc,9073714,22
02107,PNOA-MDT25-ETRS89-HU30-0803-LID.asc,9073715,22
02107,PNOA-MDT25-ETRS89-HU30-0804-LID.asc,9073716,22
02107,PNOA-MDT25-ETRS89-HU30-0805-LID.asc,9073717,22
02107,PNOA-MDT25-ETRS89-HU30-0806-LID.asc,9073718,22
02107,PNOA-MDT25-ETRS89-HU30-0807-LID.asc,9073719,22
02107,PNOA-MDT25-ETRS89-HU30-0808-LID.asc,9073720,22
02107,PNOA-MDT25-ETRS89-HU30-0809-LID.asc,9073721,22
02107,PNOA-MDT25-ETRS89-HU30-0810-LID.asc,9073722,22
02107,PNOA-MDT25-ETRS89-HU30-0811-LID.asc,9073723,22
02107,PNOA-MDT25-ETRS89-HU30-0812-LID.asc,9073724,22
02107,PNOA-MDT25-ETRS89-HU30-0813-LID.asc,9073725,22
02107,PNOA-MDT25-ETRS89-HU30-0814-LID.asc,9073726,22
02107,PNOA-MDT25-ETRS89-HU30-0815-LID.asc,9073727,22
02107,PNOA-MDT25-ETRS89-HU30-0816-LID.asc,9073728,22
02107,PNOA-MDT25-ETRS89-HU30-0817-LID.asc,9073729,22
02107,PNOA-MDT25-ETRS89-HU30-0818-LID.asc,9073730,22
02107,PNOA-MDT25-ETRS89-HU30-0819-LID.asc,9073731,22
02107,PNOA-MDT25-ETRS89-HU30-0820-LID.asc,9073732,22
02107,PNOA-MDT25-ETRS89-HU30-0821-LID.asc,9073733,22
02107,PNOA-MDT25-ETRS89-HU30-0822-LID.asc,9073734,22
02107,PNOA-MDT25-ETRS89-HU30-0823-LID.asc,9073735,22
02107,PNOA-MDT25-ETRS89-HU30-0824-LID.asc,9073736,22
02107,PNOA-MDT25-ETRS89-HU30-0825-LID.asc,9073737,22
02107,PNOA-MDT25-ETRS89-HU30-0826-LID.asc,9073738,22
02107,PNOA-MDT25-ETRS89-HU30-0827-LID.asc,9073739,22
02107,PNOA-MDT25-ETRS89-HU30-0828-LID.asc,9073740,22
02107,PNOA-MDT25-ETRS89-HU30-0829-LID.asc,9073741,22
02107,PNOA-MDT25-ETRS89-HU30-0830-LID.asc,9073742,22
02107,PNOA-MDT25-ETRS89-HU30-0831-LID.asc,9073743,22
02107,PNOA-MDT25-ETRS89-HU30-0832-LID.asc,9073744,22
02107,PNOA-MDT25-ETRS89-HU30-0833-LID.asc,9073745,22
02107,PNOA-MDT25-ETRS89-HU30-0834-LID.asc,9073746,22
02107,PNOA-MDT25-ETRS89-HU30-0835-LID.asc,9073747,22
02107,PNOA-MDT25-ETRS89-HU30-0836-LID.asc,9073748,22
02107,PNOA-MDT25-ETRS89-HU30-0837-LID.asc,9073749,22
02107,PNOA-MDT25-ETRS89-HU30-0838-LID.asc,9073750,22
02107,PNOA-MDT25-ETRS89-HU30-0839-LID.asc,9073751,22
02107,PNOA-MDT25-ETRS89-HU30-0840-LID.asc,9073752,22
02107,PNOA-MDT25-ETRS89-HU30-0841-LID.asc,9073753,22
02107,PNOA-MDT25-ETRS89-HU30-0842-LID.asc,9073754,22
02107,PNOA-MDT25-ETRS89-HU30-0843-LID.asc,9073755,22
02107,PNOA-MDT25-ETRS89-HU30-0844-LID.asc,9073756,22
02107,PNOA-MDT25-ETRS89-HU30-0845-LID.asc,9073757,22
02107,PNOA-MDT25-ETRS89-HU30-0846-LID.asc,9073758,22
02107,PNOA-MDT25-ETRS89-HU30-0847-LID.asc,9073759,22
02107,PNOA-MDT25-ETRS89-HU30-0848-LID.asc,9073760,23
02107,PNOA-MDT25-ETRS89-HU30-0849-LID.asc,9073761,23
